1.39382,0.535616,-1.5475,-2.23507,0.65287,2.06673,-2.74801,0,0
1.3932,0.534718,-1.5475,-2.23357,0.651075,2.06474,-2.74562,0,0
1.39258,0.533812,-1.5475,-2.23206,0.649266,2.06274,-2.74321,0,0
1.39199,0.5329,-1.5475,-2.23054,0.647441,2.06075,-2.74078,0,0
1.39141,0.53198,-1.5475,-2.22901,0.645601,2.05875,-2.73833,0,0
1.39084,0.531052,-1.5475,-2.22746,0.643747,2.05676,-2.73586,0,0
1.39029,0.530117,-1.5475,-2.22591,0.641877,2.05476,-2.73337,0,0
1.38975,0.529174,-1.5475,-2.22434,0.639992,2.05277,-2.73086,0,0
1.38923,0.528224,-1.54749,-2.22275,0.638093,2.05077,-2.72833,0,0
1.38873,0.527267,-1.54749,-2.22116,0.636178,2.04878,-2.72578,0,0
1.38824,0.526302,-1.54749,-2.21955,0.634248,2.04678,-2.72321,0,0
1.38776,0.52533,-1.54749,-2.21793,0.632304,2.04478,-2.72062,0,0
1.3873,0.52435,-1.54749,-2.21629,0.630344,2.04279,-2.71802,0,0
1.38685,0.523363,-1.54749,-2.21465,0.62837,2.04079,-2.71543,0,0
1.38642,0.522368,-1.54749,-2.21299,0.62638,2.0388,-2.71284,0,0
1.38601,0.521366,-1.54749,-2.21132,0.624376,2.0368,-2.71025,0,0
1.38561,0.520356,-1.54749,-2.20964,0.622379,2.03481,-2.70766,0,0
1.38522,0.51934,-1.54749,-2.20794,0.620383,2.03281,-2.70507,0,0
1.38485,0.518316,-1.54749,-2.20623,0.618388,2.03082,-2.70248,0,0
1.38449,0.517284,-1.54749,-2.20451,0.616393,2.02882,-2.69989,0,0
1.38415,0.516245,-1.54749,-2.20278,0.614399,2.02682,-2.6973,0,0
1.38383,0.515198,-1.54749,-2.20104,0.612404,2.02483,-2.6947,0,0
1.38351,0.514144,-1.54749,-2.19928,0.610409,2.02283,-2.69211,0,0
1.38322,0.513083,-1.54748,-2.19751,0.608414,2.02084,-2.68952,0,0
1.38294,0.512014,-1.54748,-2.19572,0.606419,2.01884,-2.68693,0,0
1.38267,0.510937,-1.54748,-2.19393,0.604425,2.01685,-2.68433,0,0
1.38242,0.509853,-1.54748,-2.19212,0.60243,2.01485,-2.68174,0,0
1.38218,0.508762,-1.54748,-2.1903,0.600435,2.01285,-2.67915,0,0
1.38196,0.507663,-1.54748,-2.18847,0.59844,2.01086,-2.67655,0,0
1.38175,0.506556,-1.54748,-2.18662,0.596444,2.00886,-2.67396,0,0
1.38156,0.505442,-1.54748,-2.18476,0.594449,2.00686,-2.67136,0,0
1.38139,0.504321,-1.54748,-2.18289,0.592454,2.00487,-2.66877,0,0
1.38122,0.503192,-1.54748,-2.18101,0.590459,2.00287,-2.66618,0,0
1.38108,0.502055,-1.54748,-2.17911,0.588464,2.00088,-2.66358,0,0
1.38095,0.500912,-1.54747,-2.17721,0.586468,1.99888,-2.66099,0,0
1.38083,0.49976,-1.54747,-2.17529,0.584473,1.99688,-2.65839,0,0
1.38073,0.498601,-1.54747,-2.17335,0.582477,1.99489,-2.6558,0,0
1.38064,0.497435,-1.54747,-2.17141,0.580482,1.99289,-2.6532,0,0
1.38057,0.496261,-1.54747,-2.16945,0.578487,1.99089,-2.65061,0,0
1.38051,0.49508,-1.54747,-2.16748,0.576491,1.9889,-2.64801,0,0
1.38047,0.493891,-1.54747,-2.1655,0.574495,1.9869,-2.64542,0,0
1.38044,0.492695,-1.54747,-2.1635,0.5725,1.9849,-2.64282,0,0
1.38043,0.491491,-1.54747,-2.1615,0.570504,1.98291,-2.64023,0,0
1.38043,0.490279,-1.54746,-2.15951,0.568508,1.98091,-2.63763,0,0
1.38044,0.489061,-1.54746,-2.15751,0.566513,1.97891,-2.63503,0,0
1.38044,0.487834,-1.54746,-2.15552,0.564517,1.97692,-2.63244,0,0
1.38044,0.486601,-1.54746,-2.15352,0.562521,1.97492,-2.62984,0,0
1.38044,0.485359,-1.54746,-2.15153,0.560525,1.97292,-2.62725,0,0
1.38044,0.484111,-1.54746,-2.14953,0.558529,1.97093,-2.62465,0,0
1.38045,0.482854,-1.54745,-2.14753,0.556533,1.96893,-2.62205,0,0
1.38045,0.481591,-1.54745,-2.14554,0.554537,1.96693,-2.61946,0,0
1.38045,0.48032,-1.54745,-2.14354,0.552541,1.96493,-2.61686,0,0
1.38045,0.479041,-1.54745,-2.14155,0.550545,1.96294,-2.61426,0,0
1.38045,0.477755,-1.54744,-2.13955,0.548549,1.96094,-2.61167,0,0
1.38045,0.476461,-1.54744,-2.13755,0.546553,1.95894,-2.60907,0,0
1.38045,0.47516,-1.54744,-2.13556,0.544557,1.95695,-2.60647,0,0
1.38046,0.473852,-1.54744,-2.13357,0.542561,1.95495,-2.60388,0,0
1.38046,0.472536,-1.54744,-2.1316,0.540564,1.95295,-2.60128,0,0
1.38046,0.471212,-1.54743,-2.12965,0.538568,1.95096,-2.59868,0,0
1.38046,0.469881,-1.54743,-2.1277,0.536572,1.94896,-2.59609,0,0
1.38046,0.468542,-1.54743,-2.12577,0.534576,1.94696,-2.59349,0,0
1.38046,0.467196,-1.54743,-2.12385,0.53258,1.94497,-2.59089,0,0
1.38047,0.465843,-1.54743,-2.12194,0.530584,1.94297,-2.5883,0,0
1.38047,0.464482,-1.54743,-2.12005,0.528587,1.94097,-2.5857,0,0
1.38047,0.463114,-1.54742,-2.11816,0.526591,1.93898,-2.5831,0,0
1.38047,0.461738,-1.54742,-2.11629,0.524594,1.93698,-2.5805,0,0
1.38047,0.460354,-1.54742,-2.11444,0.522598,1.93498,-2.57791,0,0
1.38047,0.458963,-1.54742,-2.11259,0.520602,1.93299,-2.57531,0,0
1.38048,0.457565,-1.54742,-2.11076,0.518605,1.93099,-2.57271,0,0
1.38048,0.456159,-1.54742,-2.10894,0.516608,1.92899,-2.57011,0,0
1.38048,0.454745,-1.54741,-2.10713,0.514612,1.92699,-2.56751,0,0
1.38048,0.453325,-1.54741,-2.10534,0.512615,1.925,-2.56492,0,0
1.38048,0.451896,-1.54741,-2.10356,0.510618,1.923,-2.56232,0,0
1.38048,0.45046,-1.54741,-2.10179,0.508622,1.921,-2.55972,0,0
1.38048,0.449017,-1.54741,-2.10003,0.506625,1.919,-2.55712,0,0
1.38049,0.447566,-1.54741,-2.09829,0.504628,1.91701,-2.55452,0,0
1.38049,0.446108,-1.54741,-2.09656,0.502631,1.91501,-2.55193,0,0
1.38049,0.444642,-1.5474,-2.09484,0.500634,1.91301,-2.54933,0,0
1.38049,0.443168,-1.5474,-2.09313,0.498637,1.91102,-2.54673,0,0
1.38049,0.441687,-1.5474,-2.09144,0.496641,1.90902,-2.54413,0,0
1.38049,0.440199,-1.5474,-2.08975,0.494644,1.90702,-2.54153,0,0
1.38049,0.438703,-1.5474,-2.08808,0.492647,1.90502,-2.53894,0,0
1.38049,0.4372,-1.5474,-2.08643,0.490649,1.90302,-2.53634,0,0
1.38049,0.435689,-1.54739,-2.08478,0.488652,1.90103,-2.53374,0,0
1.3805,0.434171,-1.54739,-2.08315,0.486655,1.89903,-2.53114,0,0
1.3805,0.432645,-1.54739,-2.08153,0.484658,1.89703,-2.52854,0,0
1.3805,0.431112,-1.54739,-2.07993,0.482661,1.89503,-2.52594,0,0
1.3805,0.429571,-1.54739,-2.07833,0.480664,1.89304,-2.52334,0,0
1.3805,0.428023,-1.54739,-2.07675,0.478667,1.89104,-2.52075,0,0
1.3805,0.426467,-1.54738,-2.07518,0.476669,1.88904,-2.51815,0,0
1.3805,0.424904,-1.54738,-2.07363,0.474672,1.88704,-2.51555,0,0
1.3805,0.423333,-1.54738,-2.07208,0.472675,1.88504,-2.51295,0,0
1.3805,0.421755,-1.54738,-2.07055,0.470677,1.88305,-2.51035,0,0
1.3805,0.420169,-1.54738,-2.06903,0.46868,1.88105,-2.50775,0,0
1.3805,0.418576,-1.54738,-2.06753,0.466682,1.87905,-2.50515,0,0
1.3805,0.416975,-1.54737,-2.06603,0.464685,1.87705,-2.50255,0,0
1.3805,0.415367,-1.54737,-2.06455,0.462688,1.87505,-2.49996,0,0
1.3805,0.413751,-1.54737,-2.06308,0.46069,1.87306,-2.49736,0,0
1.3805,0.412128,-1.54737,-2.06163,0.458693,1.87106,-2.49476,0,0
1.38051,0.410497,-1.54737,-2.06018,0.456695,1.86906,-2.49216,0,0
1.38051,0.408859,-1.54737,-2.05875,0.454697,1.86706,-2.48956,0,0
1.38051,0.407214,-1.54737,-2.05734,0.4527,1.86506,-2.48696,0,0
1.38051,0.40556,-1.54736,-2.05593,0.450702,1.86306,-2.48436,0,0
1.38051,0.4039,-1.54736,-2.05454,0.448704,1.86107,-2.48176,0,0
1.38051,0.402232,-1.54736,-2.05315,0.446707,1.85907,-2.47916,0,0
1.38051,0.400556,-1.54736,-2.05179,0.444709,1.85707,-2.47657,0,0
1.38051,0.398873,-1.54736,-2.05043,0.442711,1.85507,-2.47397,0,0
1.38051,0.397182,-1.54736,-2.04909,0.440714,1.85307,-2.47137,0,0
1.38051,0.395484,-1.54735,-2.04775,0.438716,1.85107,-2.46877,0,0
1.38051,0.393779,-1.54735,-2.04644,0.436718,1.84908,-2.46617,0,0
1.38051,0.392065,-1.54735,-2.04513,0.43472,1.84708,-2.46357,0,0
1.38051,0.390345,-1.54735,-2.04384,0.432722,1.84508,-2.46097,0,0
1.38051,0.388617,-1.54735,-2.04256,0.430724,1.84308,-2.45837,0,0
1.38051,0.386881,-1.54735,-2.04129,0.428726,1.84108,-2.45577,0,0
1.38051,0.385138,-1.54735,-2.04003,0.426728,1.83908,-2.45317,0,0
1.38051,0.383388,-1.54734,-2.03879,0.42473,1.83708,-2.45057,0,0
1.38051,0.38163,-1.54734,-2.03756,0.422732,1.83509,-2.44797,0,0
1.38051,0.379864,-1.54734,-2.03634,0.420734,1.83309,-2.44537,0,0
1.38051,0.378091,-1.54734,-2.03513,0.418736,1.83109,-2.44278,0,0
1.38051,0.37631,-1.54734,-2.03394,0.416738,1.82909,-2.44018,0,0
1.38051,0.374522,-1.54734,-2.03276,0.41474,1.82709,-2.43758,0,0
1.38051,0.372727,-1.54734,-2.03159,0.412742,1.82509,-2.43498,0,0
1.38051,0.370924,-1.54733,-2.03043,0.410744,1.82309,-2.43238,0,0
1.38051,0.369113,-1.54733,-2.02929,0.408746,1.82109,-2.42978,0,0
1.38051,0.367295,-1.54733,-2.02816,0.406748,1.8191,-2.42718,0,0
1.38051,0.36547,-1.54733,-2.02704,0.40475,1.8171,-2.42458,0,0
1.38051,0.363637,-1.54733,-2.02593,0.402751,1.8151,-2.42198,0,0
1.38051,0.361796,-1.54733,-2.02484,0.400753,1.8131,-2.41938,0,0
1.3805,0.359948,-1.54733,-2.02375,0.398755,1.8111,-2.41678,0,0
1.3805,0.358093,-1.54733,-2.02269,0.396757,1.8091,-2.41418,0,0
1.3805,0.35623,-1.54732,-2.02163,0.394758,1.8071,-2.41158,0,0
1.3805,0.354359,-1.54732,-2.02059,0.39276,1.8051,-2.40898,0,0
1.3805,0.352481,-1.54732,-2.01955,0.390762,1.8031,-2.40638,0,0
1.3805,0.350596,-1.54732,-2.01853,0.388763,1.80111,-2.40378,0,0
1.3805,0.348703,-1.54732,-2.01753,0.386765,1.79911,-2.40118,0,0
1.3805,0.346802,-1.54732,-2.01653,0.384767,1.79711,-2.39858,0,0
1.3805,0.344894,-1.54732,-2.01555,0.382768,1.79511,-2.39598,0,0
1.3805,0.342979,-1.54732,-2.01458,0.38077,1.79311,-2.39338,0,0
1.3805,0.341056,-1.54732,-2.01363,0.378771,1.79111,-2.39079,0,0
1.3805,0.339125,-1.54731,-2.01268,0.376773,1.78911,-2.38819,0,0
1.3805,0.337187,-1.54731,-2.01175,0.374775,1.78711,-2.38559,0,0
1.3805,0.335242,-1.54731,-2.01083,0.372776,1.78511,-2.38299,0,0
1.3805,0.333289,-1.54731,-2.00992,0.370778,1.78311,-2.38039,0,0
1.3805,0.331328,-1.54731,-2.00903,0.368779,1.78112,-2.37779,0,0
1.3805,0.32936,-1.54731,-2.00815,0.366781,1.77912,-2.37519,0,0
1.3805,0.327385,-1.54731,-2.00728,0.364782,1.77712,-2.37259,0,0
1.3805,0.325402,-1.54731,-2.00642,0.362783,1.77512,-2.36999,0,0
1.3805,0.323411,-1.54731,-2.00558,0.360785,1.77312,-2.36739,0,0
1.38049,0.321413,-1.54731,-2.00475,0.358786,1.77112,-2.36479,0,0
1.38049,0.319415,-1.54731,-2.00393,0.356788,1.76912,-2.36219,0,0
1.38049,0.317417,-1.5473,-2.00312,0.354789,1.76712,-2.35959,0,0
1.38049,0.31542,-1.5473,-2.00232,0.352791,1.76512,-2.35699,0,0
1.38049,0.313422,-1.5473,-2.00154,0.350792,1.76312,-2.35439,0,0
1.38049,0.311424,-1.5473,-2.00077,0.348794,1.76112,-2.35179,0,0
1.38049,0.309427,-1.5473,-2.00002,0.346795,1.75912,-2.34919,0,0
1.38049,0.307429,-1.5473,-1.99927,0.344797,1.75713,-2.34659,0,0
1.38049,0.305432,-1.5473,-1.99854,0.342798,1.75513,-2.34399,0,0
1.38049,0.303435,-1.5473,-1.99782,0.340799,1.75313,-2.34139,0,0
1.38049,0.301437,-1.5473,-1.99711,0.338801,1.75113,-2.33879,0,0
1.38049,0.29944,-1.5473,-1.99642,0.336802,1.74913,-2.33619,0,0
1.38049,0.297443,-1.5473,-1.99573,0.334803,1.74713,-2.33359,0,0
1.38048,0.295446,-1.5473,-1.99506,0.332805,1.74513,-2.33099,0,0
1.38048,0.293448,-1.5473,-1.99441,0.330806,1.74313,-2.32839,0,0
1.38048,0.291451,-1.5473,-1.99376,0.328807,1.74113,-2.32579,0,0
1.38048,0.289454,-1.5473,-1.99313,0.326808,1.73913,-2.32319,0,0
1.38048,0.287457,-1.5473,-1.99251,0.32481,1.73713,-2.32059,0,0
1.38048,0.28546,-1.5473,-1.9919,0.322811,1.73513,-2.31799,0,0
1.38048,0.283463,-1.5473,-1.9913,0.320812,1.73313,-2.31539,0,0
1.38048,0.281466,-1.5473,-1.99072,0.318813,1.73113,-2.31279,0,0
1.38048,0.279469,-1.5473,-1.99015,0.316814,1.72914,-2.31019,0,0
1.38048,0.277472,-1.5473,-1.98959,0.314816,1.72714,-2.30759,0,0
1.38048,0.275476,-1.5473,-1.98905,0.312817,1.72514,-2.30503,0,0
1.38047,0.273479,-1.5473,-1.98852,0.310818,1.72314,-2.30248,0,0
1.38047,0.271482,-1.5473,-1.98799,0.30882,1.72114,-2.29995,0,0
1.38047,0.269485,-1.5473,-1.98749,0.306821,1.71914,-2.29744,0,0
1.38047,0.267488,-1.5473,-1.98699,0.304822,1.71714,-2.29495,0,0
1.38047,0.265492,-1.5473,-1.98651,0.302823,1.71514,-2.29248,0,0
1.38047,0.263495,-1.5473,-1.98604,0.300824,1.71314,-2.29003,0,0
1.38047,0.261498,-1.5473,-1.98558,0.298825,1.71114,-2.2876,0,0
1.38047,0.259501,-1.5473,-1.98513,0.296826,1.70914,-2.28519,0,0
1.38046,0.257505,-1.5473,-1.9847,0.294827,1.70714,-2.28279,0,0
1.38046,0.255508,-1.5473,-1.98428,0.292827,1.70514,-2.28042,0,0
1.38046,0.253511,-1.5473,-1.98387,0.290828,1.70314,-2.27807,0,0
1.38046,0.251514,-1.5473,-1.98347,0.288829,1.70114,-2.27574,0,0
1.38046,0.249517,-1.5473,-1.98309,0.28683,1.69915,-2.27343,0,0
1.38046,0.247521,-1.5473,-1.98272,0.284831,1.69715,-2.27114,0,0
1.38046,0.245524,-1.5473,-1.98236,0.282832,1.69515,-2.26886,0,0
1.38046,0.243527,-1.5473,-1.98201,0.280833,1.69315,-2.26661,0,0
1.38046,0.24153,-1.5473,-1.98168,0.278834,1.69115,-2.26438,0,0
1.38045,0.239533,-1.5473,-1.98136,0.276835,1.68915,-2.26217,0,0
1.38045,0.237536,-1.5473,-1.98105,0.274835,1.68715,-2.25997,0,0
1.38045,0.235539,-1.5473,-1.98075,0.272836,1.68515,-2.2578,0,0
1.38045,0.233542,-1.5473,-1.98047,0.270837,1.68315,-2.25565,0,0
1.38045,0.231546,-1.5473,-1.9802,0.268838,1.68115,-2.25351,0,0
1.38045,0.229549,-1.5473,-1.97994,0.266839,1.67915,-2.2514,0,0
1.38045,0.227552,-1.5473,-1.97969,0.264839,1.67715,-2.24931,0,0
1.38045,0.225555,-1.5473,-1.97946,0.26284,1.67515,-2.24723,0,0
1.38045,0.223558,-1.5473,-1.97924,0.260842,1.67318,-2.24518,0,0
1.38045,0.22156,-1.5473,-1.97903,0.258842,1.67123,-2.24315,0,0
1.38045,0.219563,-1.5473,-1.97884,0.256843,1.6693,-2.24113,0,0
1.38045,0.217565,-1.5473,-1.97865,0.254844,1.6674,-2.23914,0,0
1.38044,0.215568,-1.5473,-1.97848,0.252845,1.66551,-2.23716,0,0
1.38044,0.213571,-1.5473,-1.97833,0.250845,1.66364,-2.23521,0,0
1.38044,0.211573,-1.5473,-1.97818,0.248846,1.66179,-2.23327,0,0
1.38044,0.209576,-1.5473,-1.97805,0.246847,1.65997,-2.23136,0,0
1.38044,0.207578,-1.5473,-1.97793,0.244847,1.65816,-2.22946,0,0
1.38044,0.205581,-1.5473,-1.97782,0.242848,1.65637,-2.22759,0,0
1.38044,0.203584,-1.5473,-1.97772,0.240849,1.6546,-2.22573,0,0
1.38044,0.201586,-1.5473,-1.97764,0.238849,1.65286,-2.2239,0,0
1.38044,0.199589,-1.5473,-1.97757,0.23685,1.65113,-2.22208,0,0
1.38044,0.197591,-1.5473,-1.97751,0.234851,1.64942,-2.22029,0,0
1.38043,0.195594,-1.5473,-1.97747,0.232851,1.64773,-2.21851,0,0
1.38043,0.193596,-1.5473,-1.97743,0.230852,1.64606,-2.21676,0,0
1.38043,0.191599,-1.5473,-1.97741,0.228853,1.64441,-2.21502,0,0
1.38043,0.189602,-1.5473,-1.9774,0.226853,1.64279,-2.2133,0,0
