0.5,-0.47454,0.1
0.5,-0.474405,0.1
0.5,-0.47427,0.1
0.5,-0.474135,0.1
0.5,-0.474,0.1
0.5,-0.473865,0.1
0.5,-0.47373,0.1
0.5,-0.473595,0.1
0.5,-0.47346,0.1
0.5,-0.473325,0.1
0.5,-0.47319,0.1
0.5,-0.473055,0.1
0.5,-0.47292,0.1
0.5,-0.472785,0.1
0.5,-0.47265,0.1
0.5,-0.472515,0.1
0.5,-0.47238,0.1
0.5,-0.472245,0.1
0.5,-0.47211,0.1
0.5,-0.471975,0.1
0.5,-0.47184,0.1
0.5,-0.471705,0.1
0.5,-0.47157,0.1
0.5,-0.471435,0.1
0.5,-0.4713,0.1
0.5,-0.471165,0.1
0.5,-0.47103,0.1
0.5,-0.470895,0.1
0.5,-0.47076,0.1
0.5,-0.470625,0.1
0.5,-0.47049,0.1
0.5,-0.470355,0.1
0.5,-0.47022,0.1
0.5,-0.470085,0.1
0.5,-0.46995,0.1
0.5,-0.469815,0.1
0.5,-0.46968,0.1
0.5,-0.469545,0.1
0.5,-0.46941,0.1
0.5,-0.469275,0.1
0.5,-0.46914,0.1
0.5,-0.469005,0.1
0.5,-0.46887,0.1
0.5,-0.468735,0.1
0.5,-0.4686,0.1
0.5,-0.468465,0.1
0.5,-0.46833,0.1
0.5,-0.468195,0.1
0.5,-0.46806,0.1
0.5,-0.467925,0.1
0.5,-0.46779,0.1
0.5,-0.467655,0.1
0.5,-0.46752,0.1
0.5,-0.467385,0.1
0.5,-0.46725,0.1
0.5,-0.467115,0.1
0.5,-0.46698,0.1
0.5,-0.466845,0.1
0.5,-0.46671,0.1
0.5,-0.466575,0.1
0.5,-0.46644,0.1
0.5,-0.466305,0.1
0.5,-0.46617,0.1
0.5,-0.466035,0.1
0.5,-0.4659,0.1
0.5,-0.465765,0.1
0.5,-0.46563,0.1
0.5,-0.465495,0.1
0.5,-0.46536,0.1
0.5,-0.465225,0.1
0.5,-0.46509,0.1
0.5,-0.464955,0.1
0.5,-0.46482,0.1
0.5,-0.464685,0.1
0.5,-0.46455,0.1
0.5,-0.464415,0.1
0.5,-0.46428,0.1
0.5,-0.464145,0.1
0.5,-0.46401,0.1
0.5,-0.463875,0.1
0.5,-0.46374,0.1
0.5,-0.463605,0.1
0.5,-0.46347,0.1
0.5,-0.463335,0.1
0.5,-0.4632,0.1
0.5,-0.463065,0.1
0.5,-0.46293,0.1
0.5,-0.462795,0.1
0.5,-0.46266,0.1
0.5,-0.462525,0.1
0.5,-0.46239,0.1
0.5,-0.462255,0.1
0.5,-0.46212,0.1
0.5,-0.461985,0.1
0.5,-0.46185,0.1
0.5,-0.461715,0.1
0.5,-0.46158,0.1
0.5,-0.461445,0.1
0.5,-0.46131,0.1
0.5,-0.461175,0.1
0.5,-0.46104,0.1
0.5,-0.460905,0.1
0.5,-0.46077,0.1
0.5,-0.460635,0.1
0.5,-0.4605,0.1
0.5,-0.460365,0.1
0.5,-0.46023,0.1
0.5,-0.460095,0.1
0.5,-0.45996,0.1
0.5,-0.459825,0.1
0.5,-0.45969,0.1
0.5,-0.459555,0.1
0.5,-0.45942,0.1
0.5,-0.459285,0.1
0.5,-0.45915,0.1
0.5,-0.459015,0.1
0.5,-0.45888,0.1
0.5,-0.458745,0.1
0.5,-0.45861,0.1
0.5,-0.458475,0.1
0.5,-0.45834,0.1
0.5,-0.458205,0.1
0.5,-0.45807,0.1
0.5,-0.457935,0.1
0.5,-0.4578,0.1
0.5,-0.457665,0.1
0.5,-0.45753,0.1
0.5,-0.457395,0.1
0.5,-0.45726,0.1
0.5,-0.457125,0.1
0.5,-0.45699,0.1
0.5,-0.456855,0.1
0.5,-0.45672,0.1
0.5,-0.456585,0.1
0.5,-0.45645,0.1
0.5,-0.456315,0.1
0.5,-0.45618,0.1
0.5,-0.456045,0.1
0.5,-0.45591,0.1
0.5,-0.455775,0.1
0.5,-0.45564,0.1
0.5,-0.455505,0.1
0.5,-0.45537,0.1
0.5,-0.455235,0.1
0.5,-0.4551,0.1
0.5,-0.454965,0.1
0.5,-0.45483,0.1
0.5,-0.454695,0.1
0.5,-0.45456,0.1
0.5,-0.454425,0.1
0.5,-0.45429,0.1
0.5,-0.454155,0.1
0.5,-0.45402,0.1
0.5,-0.453885,0.1
0.5,-0.45375,0.1
0.5,-0.453615,0.1
0.5,-0.45348,0.1
0.5,-0.453345,0.1
0.5,-0.45321,0.1
0.5,-0.453075,0.1
0.5,-0.45294,0.1
0.5,-0.452805,0.1
0.5,-0.45267,0.1
0.5,-0.452535,0.1
0.5,-0.4524,0.1
0.5,-0.452265,0.1
0.5,-0.45213,0.1
0.5,-0.451995,0.1
0.5,-0.45186,0.1
0.5,-0.451725,0.1
0.5,-0.45159,0.1
0.5,-0.451455,0.1
0.5,-0.45132,0.1
0.5,-0.451185,0.1
0.5,-0.45105,0.1
0.5,-0.450915,0.1
0.5,-0.45078,0.1
0.5,-0.450645,0.1
0.5,-0.45051,0.1
0.5,-0.450375,0.1
0.5,-0.45024,0.1
0.5,-0.450105,0.1
0.5,-0.44997,0.1
0.5,-0.449835,0.1
0.5,-0.4497,0.1
0.5,-0.449565,0.1
0.5,-0.44943,0.1
0.5,-0.449295,0.1
0.5,-0.44916,0.1
0.5,-0.449025,0.1
0.5,-0.44889,0.1
0.5,-0.448755,0.1
0.5,-0.44862,0.1
0.5,-0.448485,0.1
0.5,-0.44835,0.1
0.5,-0.448215,0.1
0.5,-0.44808,0.1
0.5,-0.447945,0.1
0.5,-0.44781,0.1
0.5,-0.447675,0.1
0.5,-0.44754,0.1
0.5,-0.447405,0.1
0.5,-0.44727,0.1
0.5,-0.447135,0.1
0.5,-0.447,0.1
0.5,-0.446865,0.1
0.5,-0.44673,0.1
0.5,-0.446595,0.1
0.5,-0.44646,0.1
0.5,-0.446325,0.1
0.5,-0.44619,0.1
0.5,-0.446055,0.1
0.5,-0.44592,0.1
0.5,-0.445785,0.1
0.5,-0.44565,0.1
0.5,-0.445515,0.1
0.5,-0.44538,0.1
0.5,-0.445245,0.1
0.5,-0.44511,0.1
0.5,-0.444975,0.1
0.5,-0.44484,0.1
0.5,-0.444705,0.1
0.5,-0.44457,0.1
0.5,-0.444435,0.1
0.5,-0.4443,0.1
0.5,-0.444165,0.1
0.5,-0.44403,0.1
0.5,-0.443895,0.1
0.5,-0.44376,0.1
0.5,-0.443625,0.1
0.5,-0.44349,0.1
0.5,-0.443355,0.1
0.5,-0.44322,0.1
0.5,-0.443085,0.1
0.5,-0.44295,0.1
0.5,-0.442815,0.1
0.5,-0.44268,0.1
0.5,-0.442545,0.1
0.5,-0.44241,0.1
0.5,-0.442275,0.1
0.5,-0.44214,0.1
0.5,-0.442005,0.1
0.5,-0.44187,0.1
0.5,-0.441735,0.1
0.5,-0.4416,0.1
0.5,-0.441465,0.1
0.5,-0.44133,0.1
0.5,-0.441195,0.1
0.5,-0.44106,0.1
0.5,-0.440925,0.1
0.5,-0.44079,0.1
0.5,-0.440655,0.1
0.5,-0.44052,0.1
0.5,-0.440385,0.1
0.5,-0.44025,0.1
0.5,-0.440115,0.1
0.5,-0.43998,0.1
0.5,-0.439845,0.1
0.5,-0.43971,0.1
0.5,-0.439575,0.1
0.5,-0.43944,0.1
0.5,-0.439305,0.1
0.5,-0.43917,0.1
0.5,-0.439035,0.1
0.5,-0.4389,0.1
0.5,-0.438765,0.1
0.5,-0.43863,0.1
0.5,-0.438495,0.1
0.5,-0.43836,0.1
0.5,-0.438225,0.1
0.5,-0.43809,0.1
0.5,-0.437955,0.1
0.5,-0.43782,0.1
0.5,-0.437685,0.1
0.5,-0.43755,0.1
0.5,-0.437415,0.1
0.5,-0.43728,0.1
0.5,-0.437145,0.1
0.5,-0.43701,0.1
0.5,-0.436875,0.1
0.5,-0.43674,0.1
0.5,-0.436605,0.1
0.5,-0.43647,0.1
0.5,-0.436335,0.1
0.5,-0.4362,0.1
0.5,-0.436065,0.1
0.5,-0.43593,0.1
0.5,-0.435795,0.1
0.5,-0.43566,0.1
0.5,-0.435525,0.1
0.5,-0.43539,0.1
0.5,-0.435255,0.1
0.5,-0.43512,0.1
0.5,-0.434985,0.1
0.5,-0.43485,0.1
0.5,-0.434715,0.1
0.5,-0.43458,0.1
0.5,-0.434445,0.1
0.5,-0.43431,0.1
0.5,-0.434175,0.1
0.5,-0.43404,0.1
0.5,-0.433905,0.1
0.5,-0.43377,0.1
0.5,-0.433635,0.1
0.5,-0.4335,0.1
0.5,-0.433365,0.1
0.5,-0.43323,0.1
0.5,-0.433095,0.1
0.5,-0.43296,0.1
0.5,-0.432825,0.1
0.5,-0.43269,0.1
0.5,-0.432555,0.1
0.5,-0.43242,0.1
0.5,-0.432285,0.1
0.5,-0.43215,0.1
0.5,-0.432015,0.1
0.5,-0.43188,0.1
0.5,-0.431745,0.1
0.5,-0.43161,0.1
0.5,-0.431475,0.1
0.5,-0.43134,0.1
0.5,-0.431205,0.1
0.5,-0.43107,0.1
0.5,-0.430935,0.1
0.5,-0.4308,0.1
0.5,-0.430665,0.1
0.5,-0.43053,0.1
0.5,-0.430395,0.1
0.5,-0.43026,0.1
0.5,-0.430125,0.1
0.5,-0.42999,0.1
0.5,-0.429855,0.1
0.5,-0.42972,0.1
0.5,-0.429585,0.1
0.5,-0.42945,0.1
0.5,-0.429315,0.1
0.5,-0.42918,0.1
0.5,-0.429045,0.1
0.5,-0.42891,0.1
0.5,-0.428775,0.1
0.5,-0.42864,0.1
0.5,-0.428505,0.1
0.5,-0.42837,0.1
0.5,-0.428235,0.1
0.5,-0.4281,0.1
0.5,-0.427965,0.1
0.5,-0.42783,0.1
0.5,-0.427695,0.1
0.5,-0.42756,0.1
0.5,-0.427425,0.1
0.5,-0.42729,0.1
0.5,-0.427155,0.1
0.5,-0.42702,0.1
0.5,-0.426885,0.1
0.5,-0.42675,0.1
0.5,-0.426615,0.1
0.5,-0.42648,0.1
0.5,-0.426345,0.1
0.5,-0.42621,0.1
0.5,-0.426075,0.1
0.5,-0.42594,0.1
0.5,-0.425805,0.1
0.5,-0.42567,0.1
0.5,-0.425535,0.1
0.5,-0.4254,0.1
0.5,-0.425265,0.1
0.5,-0.42513,0.1
0.5,-0.424995,0.1
0.5,-0.42486,0.1
0.5,-0.424725,0.1
0.5,-0.42459,0.1
0.5,-0.424455,0.1
0.5,-0.42432,0.1
0.5,-0.424185,0.1
0.5,-0.42405,0.1
0.5,-0.423915,0.1
0.5,-0.42378,0.1
0.5,-0.423645,0.1
0.5,-0.42351,0.1
0.5,-0.423375,0.1
0.5,-0.42324,0.1
0.5,-0.423105,0.1
0.5,-0.42297,0.1
0.5,-0.422835,0.1
0.5,-0.4227,0.1
0.5,-0.422565,0.1
0.5,-0.42243,0.1
0.5,-0.422295,0.1
0.5,-0.42216,0.1
0.5,-0.422025,0.1
0.5,-0.42189,0.1
0.5,-0.421755,0.1
0.5,-0.42162,0.1
0.5,-0.421485,0.1
0.5,-0.42135,0.1
0.5,-0.421215,0.1
0.5,-0.42108,0.1
0.5,-0.420945,0.1
0.5,-0.42081,0.1
0.5,-0.420675,0.1
0.5,-0.42054,0.1
0.5,-0.420405,0.1
0.5,-0.42027,0.1
0.5,-0.420135,0.1
0.5,-0.42,0.1
0.5,-0.419865,0.1
0.5,-0.41973,0.1
0.5,-0.419595,0.1
0.5,-0.41946,0.1
0.5,-0.419325,0.1
0.5,-0.41919,0.1
0.5,-0.419055,0.1
0.5,-0.41892,0.1
0.5,-0.418785,0.1
0.5,-0.41865,0.1
0.5,-0.418515,0.1
0.5,-0.41838,0.1
0.5,-0.418245,0.1
0.5,-0.41811,0.1
0.5,-0.417975,0.1
0.5,-0.41784,0.1
0.5,-0.417705,0.1
0.5,-0.41757,0.1
0.5,-0.417435,0.1
0.5,-0.4173,0.1
0.5,-0.417165,0.1
0.5,-0.41703,0.1
0.5,-0.416895,0.1
0.5,-0.41676,0.1
0.5,-0.416625,0.1
0.5,-0.41649,0.1
0.5,-0.416355,0.1
0.5,-0.41622,0.1
0.5,-0.416085,0.1
0.5,-0.41595,0.1
0.5,-0.415815,0.1
0.5,-0.41568,0.1
0.5,-0.415545,0.1
0.5,-0.41541,0.1
0.5,-0.415275,0.1
0.5,-0.41514,0.1
0.5,-0.415005,0.1
0.5,-0.41487,0.1
0.5,-0.414735,0.1
0.5,-0.4146,0.1
0.5,-0.414465,0.1
0.5,-0.41433,0.1
0.5,-0.414195,0.1
0.5,-0.41406,0.1
0.5,-0.413925,0.1
0.5,-0.41379,0.1
0.5,-0.413655,0.1
0.5,-0.41352,0.1
0.5,-0.413385,0.1
0.5,-0.41325,0.1
0.5,-0.413115,0.1
0.5,-0.41298,0.1
0.5,-0.412845,0.1
0.5,-0.41271,0.1
0.5,-0.412575,0.1
0.5,-0.41244,0.1
0.5,-0.412305,0.1
0.5,-0.41217,0.1
0.5,-0.412035,0.1
0.5,-0.4119,0.1
0.5,-0.411765,0.1
0.5,-0.41163,0.1
0.5,-0.411495,0.1
0.5,-0.41136,0.1
0.5,-0.411225,0.1
0.5,-0.41109,0.1
0.5,-0.410955,0.1
0.5,-0.41082,0.1
0.5,-0.410685,0.1
0.5,-0.41055,0.1
0.5,-0.410415,0.1
0.5,-0.41028,0.1
0.5,-0.410145,0.1
0.5,-0.41001,0.1
0.5,-0.409875,0.1
0.5,-0.40974,0.1
0.5,-0.409605,0.1
0.5,-0.40947,0.1
0.5,-0.409335,0.1
0.5,-0.4092,0.1
0.5,-0.409065,0.1
0.5,-0.40893,0.1
0.5,-0.408795,0.1
0.5,-0.40866,0.1
0.5,-0.408525,0.1
0.5,-0.40839,0.1
0.5,-0.408255,0.1
0.5,-0.40812,0.1
0.5,-0.407985,0.1
0.5,-0.40785,0.1
0.5,-0.407715,0.1
0.5,-0.40758,0.1
0.5,-0.407445,0.1
0.5,-0.40731,0.1
0.5,-0.407175,0.1
0.5,-0.40704,0.1
0.5,-0.406905,0.1
0.5,-0.40677,0.1
0.5,-0.406635,0.1
0.5,-0.4065,0.1
0.5,-0.406365,0.1
0.5,-0.40623,0.1
0.5,-0.406095,0.1
0.5,-0.40596,0.1
0.5,-0.405825,0.1
0.5,-0.40569,0.1
0.5,-0.405555,0.1
0.5,-0.40542,0.1
0.5,-0.405285,0.1
0.5,-0.40515,0.1
0.5,-0.405015,0.1
0.5,-0.40488,0.1
0.5,-0.404745,0.1
0.5,-0.40461,0.1
0.5,-0.404475,0.1
0.5,-0.40434,0.1
0.5,-0.404205,0.1
0.5,-0.40407,0.1
0.5,-0.403935,0.1
0.5,-0.4038,0.1
0.5,-0.403665,0.1
0.5,-0.40353,0.1
0.5,-0.403395,0.1
0.5,-0.40326,0.1
0.5,-0.403125,0.1
0.5,-0.40299,0.1
0.5,-0.402855,0.1
0.5,-0.40272,0.1
0.5,-0.402585,0.1
0.5,-0.40245,0.1
0.5,-0.402315,0.1
0.5,-0.40218,0.1
0.5,-0.402045,0.1
0.5,-0.40191,0.1
0.5,-0.401775,0.1
0.5,-0.40164,0.1
0.5,-0.401505,0.1
0.5,-0.40137,0.1
0.5,-0.401235,0.1
0.5,-0.4011,0.1
0.5,-0.400965,0.1
0.5,-0.40083,0.1
0.5,-0.400695,0.1
0.5,-0.40056,0.1
0.5,-0.400425,0.1
0.5,-0.40029,0.1
0.5,-0.400155,0.1
0.5,-0.40002,0.1
0.5,-0.399885,0.1
0.5,-0.39975,0.1
0.5,-0.399615,0.1
0.5,-0.39948,0.1
0.5,-0.399345,0.1
0.5,-0.39921,0.1
0.5,-0.399075,0.1
0.5,-0.39894,0.1
0.5,-0.398805,0.1
0.5,-0.39867,0.1
0.5,-0.398535,0.1
0.5,-0.3984,0.1
0.5,-0.398265,0.1
0.5,-0.39813,0.1
0.5,-0.397995,0.1
0.5,-0.39786,0.1
0.5,-0.397725,0.1
0.5,-0.39759,0.1
0.5,-0.397455,0.1
0.5,-0.39732,0.1
0.5,-0.397185,0.1
0.5,-0.39705,0.1
0.5,-0.396915,0.1
0.5,-0.39678,0.1
0.5,-0.396645,0.1
0.5,-0.39651,0.1
0.5,-0.396375,0.1
0.5,-0.39624,0.1
0.5,-0.396105,0.1
0.5,-0.39597,0.1
0.5,-0.395835,0.1
0.5,-0.3957,0.1
0.5,-0.395565,0.1
0.5,-0.39543,0.1
0.5,-0.395295,0.1
0.5,-0.39516,0.1
0.5,-0.395025,0.1
0.5,-0.39489,0.1
0.5,-0.394755,0.1
0.5,-0.39462,0.1
0.5,-0.394485,0.1
0.5,-0.39435,0.1
0.5,-0.394215,0.1
0.5,-0.39408,0.1
0.5,-0.393945,0.1
0.5,-0.39381,0.1
0.5,-0.393675,0.1
0.5,-0.39354,0.1
0.5,-0.393405,0.1
0.5,-0.39327,0.1
0.5,-0.393135,0.1
0.5,-0.393,0.1
0.5,-0.392865,0.1
0.5,-0.39273,0.1
0.5,-0.392595,0.1
0.5,-0.39246,0.1
0.5,-0.392325,0.1
0.5,-0.39219,0.1
0.5,-0.392055,0.1
0.5,-0.39192,0.1
0.5,-0.391785,0.1
0.5,-0.39165,0.1
0.5,-0.391515,0.1
0.5,-0.39138,0.1
0.5,-0.391245,0.1
0.5,-0.39111,0.1
0.5,-0.390975,0.1
0.5,-0.39084,0.1
0.5,-0.390705,0.1
0.5,-0.39057,0.1
0.5,-0.390435,0.1
0.5,-0.3903,0.1
0.5,-0.390165,0.1
0.5,-0.39003,0.1
0.5,-0.389895,0.1
0.5,-0.38976,0.1
0.5,-0.389625,0.1
0.5,-0.38949,0.1
0.5,-0.389355,0.1
0.5,-0.38922,0.1
0.5,-0.389085,0.1
0.5,-0.38895,0.1
0.5,-0.388815,0.1
0.5,-0.38868,0.1
0.5,-0.388545,0.1
0.5,-0.38841,0.1
0.5,-0.388275,0.1
0.5,-0.38814,0.1
0.5,-0.388005,0.1
0.5,-0.38787,0.1
0.5,-0.387735,0.1
0.5,-0.3876,0.1
0.5,-0.387465,0.1
0.5,-0.38733,0.1
0.5,-0.387195,0.1
0.5,-0.38706,0.1
0.5,-0.386925,0.1
0.5,-0.38679,0.1
0.5,-0.386655,0.1
0.5,-0.38652,0.1
0.5,-0.386385,0.1
0.5,-0.38625,0.1
0.5,-0.386115,0.1
0.5,-0.38598,0.1
0.5,-0.385845,0.1
0.5,-0.38571,0.1
0.5,-0.385575,0.1
0.5,-0.38544,0.1
0.5,-0.385305,0.1
0.5,-0.38517,0.1
0.5,-0.385035,0.1
0.5,-0.3849,0.1
0.5,-0.384765,0.1
0.5,-0.38463,0.1
0.5,-0.384495,0.1
0.5,-0.38436,0.1
0.5,-0.384225,0.1
0.5,-0.38409,0.1
0.5,-0.383955,0.1
0.5,-0.38382,0.1
0.5,-0.383685,0.1
0.5,-0.38355,0.1
0.5,-0.383415,0.1
0.5,-0.38328,0.1
0.5,-0.383145,0.1
0.5,-0.38301,0.1
0.5,-0.382875,0.1
0.5,-0.38274,0.1
0.5,-0.382605,0.1
0.5,-0.38247,0.1
0.5,-0.382335,0.1
0.5,-0.3822,0.1
0.5,-0.382065,0.1
0.5,-0.38193,0.1
0.5,-0.381795,0.1
0.5,-0.38166,0.1
0.5,-0.381525,0.1
0.5,-0.38139,0.1
0.5,-0.381255,0.1
0.5,-0.38112,0.1
0.5,-0.380985,0.1
0.5,-0.38085,0.1
0.5,-0.380715,0.1
0.5,-0.38058,0.1
0.5,-0.380445,0.1
0.5,-0.38031,0.1
0.5,-0.380175,0.1
0.5,-0.38004,0.1
0.5,-0.379905,0.1
0.5,-0.37977,0.1
0.5,-0.379635,0.1
0.5,-0.3795,0.1
0.5,-0.379365,0.1
0.5,-0.37923,0.1
0.5,-0.379095,0.1
0.5,-0.37896,0.1
0.5,-0.378825,0.1
0.5,-0.37869,0.1
0.5,-0.378555,0.1
0.5,-0.37842,0.1
0.5,-0.378285,0.1
0.5,-0.37815,0.1
0.5,-0.378015,0.1
0.5,-0.37788,0.1
0.5,-0.377745,0.1
0.5,-0.37761,0.1
0.5,-0.377475,0.1
0.5,-0.37734,0.1
0.5,-0.377205,0.1
0.5,-0.37707,0.1
0.5,-0.376935,0.1
0.5,-0.3768,0.1
0.5,-0.376665,0.1
0.5,-0.37653,0.1
0.5,-0.376395,0.1
0.5,-0.37626,0.1
0.5,-0.376125,0.1
0.5,-0.37599,0.1
0.5,-0.375855,0.1
0.5,-0.37572,0.1
0.5,-0.375585,0.1
0.5,-0.37545,0.1
0.5,-0.375315,0.1
0.5,-0.37518,0.1
0.5,-0.375045,0.1
0.5,-0.37491,0.1
0.5,-0.374775,0.1
0.5,-0.37464,0.1
0.5,-0.374505,0.1
0.5,-0.37437,0.1
0.5,-0.374235,0.1
0.5,-0.3741,0.1
0.5,-0.373965,0.1
0.5,-0.37383,0.1
0.5,-0.373695,0.1
0.5,-0.37356,0.1
0.5,-0.373425,0.1
0.5,-0.37329,0.1
0.5,-0.373155,0.1
0.5,-0.37302,0.1
0.5,-0.372885,0.1
0.5,-0.37275,0.1
0.5,-0.372615,0.1
0.5,-0.37248,0.1
0.5,-0.372345,0.1
0.5,-0.37221,0.1
0.5,-0.372075,0.1
0.5,-0.37194,0.1
0.5,-0.371805,0.1
0.5,-0.37167,0.1
0.5,-0.371535,0.1
0.5,-0.3714,0.1
0.5,-0.371265,0.1
0.5,-0.37113,0.1
0.5,-0.370995,0.1
0.5,-0.37086,0.1
0.5,-0.370725,0.1
0.5,-0.37059,0.1
0.5,-0.370455,0.1
0.5,-0.37032,0.1
0.5,-0.370185,0.1
0.5,-0.37005,0.1
0.5,-0.369915,0.1
0.5,-0.36978,0.1
0.5,-0.369645,0.1
0.5,-0.36951,0.1
0.5,-0.369375,0.1
0.5,-0.36924,0.1
0.5,-0.369105,0.1
0.5,-0.36897,0.1
0.5,-0.368835,0.1
0.5,-0.3687,0.1
0.5,-0.368565,0.1
0.5,-0.36843,0.1
0.5,-0.368295,0.1
0.5,-0.36816,0.1
0.5,-0.368025,0.1
0.5,-0.36789,0.1
0.5,-0.367755,0.1
0.5,-0.36762,0.1
0.5,-0.367485,0.1
0.5,-0.36735,0.1
0.5,-0.367215,0.1
0.5,-0.36708,0.1
0.5,-0.366945,0.1
0.5,-0.36681,0.1
0.5,-0.366675,0.1
0.5,-0.36654,0.1
0.5,-0.366405,0.1
0.5,-0.36627,0.1
0.5,-0.366135,0.1
0.5,-0.366,0.1
0.5,-0.365865,0.1
0.5,-0.36573,0.1
0.5,-0.365595,0.1
0.5,-0.36546,0.1
0.5,-0.365325,0.1
0.5,-0.36519,0.1
0.5,-0.365055,0.1
0.5,-0.36492,0.1
0.5,-0.364785,0.1
0.5,-0.36465,0.1
0.5,-0.364515,0.1
0.5,-0.36438,0.1
0.5,-0.364245,0.1
0.5,-0.36411,0.1
0.5,-0.363975,0.1
0.5,-0.36384,0.1
0.5,-0.363705,0.1
0.5,-0.36357,0.1
0.5,-0.363435,0.1
0.5,-0.3633,0.1
0.5,-0.363165,0.1
0.5,-0.36303,0.1
0.5,-0.362895,0.1
0.5,-0.36276,0.1
0.5,-0.362625,0.1
0.5,-0.36249,0.1
0.5,-0.362355,0.1
0.5,-0.36222,0.1
0.5,-0.362085,0.1
0.5,-0.36195,0.1
0.5,-0.361815,0.1
0.5,-0.36168,0.1
0.5,-0.361545,0.1
0.5,-0.36141,0.1
0.5,-0.361275,0.1
0.5,-0.36114,0.1
0.5,-0.361005,0.1
0.5,-0.36087,0.1
0.5,-0.360735,0.1
0.5,-0.3606,0.1
0.5,-0.360465,0.1
0.5,-0.36033,0.1
0.5,-0.360195,0.1
0.5,-0.36006,0.1
0.5,-0.359925,0.1
0.5,-0.35979,0.1
0.5,-0.359655,0.1
0.5,-0.35952,0.1
0.5,-0.359385,0.1
0.5,-0.35925,0.1
0.5,-0.359115,0.1
0.5,-0.35898,0.1
0.5,-0.358845,0.1
0.5,-0.35871,0.1
0.5,-0.358575,0.1
0.5,-0.35844,0.1
0.5,-0.358305,0.1
0.5,-0.35817,0.1
0.5,-0.358035,0.1
0.5,-0.3579,0.1
0.5,-0.357765,0.1
0.5,-0.35763,0.1
0.5,-0.357495,0.1
0.5,-0.35736,0.1
0.5,-0.357225,0.1
0.5,-0.35709,0.1
0.5,-0.356955,0.1
0.5,-0.35682,0.1
0.5,-0.356685,0.1
0.5,-0.35655,0.1
0.5,-0.356415,0.1
0.5,-0.35628,0.1
0.5,-0.356145,0.1
0.5,-0.35601,0.1
0.5,-0.355875,0.1
0.5,-0.35574,0.1
0.5,-0.355605,0.1
0.5,-0.35547,0.1
0.5,-0.355335,0.1
0.5,-0.3552,0.1
0.5,-0.355065,0.1
0.5,-0.35493,0.1
0.5,-0.354795,0.1
0.5,-0.35466,0.1
0.5,-0.354525,0.1
0.5,-0.35439,0.1
0.5,-0.354255,0.1
0.5,-0.35412,0.1
0.5,-0.353985,0.1
0.5,-0.35385,0.1
0.5,-0.353715,0.1
0.5,-0.35358,0.1
0.5,-0.353445,0.1
0.5,-0.35331,0.1
0.5,-0.353175,0.1
0.5,-0.35304,0.1
0.5,-0.352905,0.1
0.5,-0.35277,0.1
0.5,-0.352635,0.1
